Id,SalePrice
1559,124521.23333333334
1560,155821.93103448275
1561,152295.11764705883
1562,122399.11046511628
1563,122399.11046511628
1564,159973.02127659574
1565,155821.93103448275
1566,178199.9223300971
1567,93264.08450704225
1568,186980.6695652174
1569,152295.11764705883
1570,122399.11046511628
1571,152295.11764705883
1572,141558.76623376625
1573,223254.10714285713
1574,159973.02127659574
1575,178199.9223300971
1576,186980.6695652174
1577,178199.9223300971
1578,186980.6695652174
1579,122399.11046511628
1580,178199.9223300971
1581,141558.76623376625
1582,122399.11046511628
1583,347086.1666666667
1584,217715.38461538462
1585,122399.11046511628
1586,93264.08450704225
1587,122399.11046511628
1588,141558.76623376625
1589,93264.08450704225
1590,141558.76623376625
1591,93264.08450704225
1592,159973.02127659574
1593,122399.11046511628
1594,152295.11764705883
1595,124521.23333333334
1596,269182.39130434784
1597,155821.93103448275
1598,178199.9223300971
1599,274934.04615384614
1600,192862.33333333334
1601,93264.08450704225
1602,122399.11046511628
1603,93264.08450704225
1604,253207.42857142858
1605,274934.04615384614
1606,159973.02127659574
1607,186980.6695652174
1608,178199.9223300971
1609,178199.9223300971
1610,155821.93103448275
1611,159973.02127659574
1612,155821.93103448275
1613,159973.02127659574
1614,122399.11046511628
1615,93264.08450704225
1616,93264.08450704225
1617,93264.08450704225
1618,122399.11046511628
1619,122399.11046511628
1620,155821.93103448275
1621,122399.11046511628
1622,152295.11764705883
1623,253207.42857142858
1624,186980.6695652174
1625,122399.11046511628
1626,186980.6695652174
1627,186980.6695652174
1628,274934.04615384614
1629,178199.9223300971
1630,253207.42857142858
1631,253207.42857142858
1632,253207.42857142858
1633,178199.9223300971
1634,186980.6695652174
1635,186980.6695652174
1636,141558.76623376625
1637,155821.93103448275
1638,217715.38461538462
1639,186980.6695652174
1640,217715.38461538462
1641,186980.6695652174
1642,207036.05
1643,274934.04615384614
1644,192862.33333333334
1645,155821.93103448275
1646,141558.76623376625
1647,178199.9223300971
1648,141558.76623376625
1649,141558.76623376625
1650,93264.08450704225
1651,93264.08450704225
1652,122399.11046511628
1653,122399.11046511628
1654,186980.6695652174
1655,178199.9223300971
1656,186980.6695652174
1657,186980.6695652174
1658,186980.6695652174
1659,178199.9223300971
1660,122399.11046511628
1661,353521.3076923077
1662,353521.3076923077
1663,353521.3076923077
1664,464977.0
1665,353521.3076923077
1666,274934.04615384614
1667,274934.04615384614
1668,353521.3076923077
1669,353521.3076923077
1670,353521.3076923077
1671,223254.10714285713
1672,464977.0
1673,274934.04615384614
1674,274934.04615384614
1675,159973.02127659574
1676,159973.02127659574
1677,178199.9223300971
1678,464977.0
1679,347086.1666666667
1680,353521.3076923077
1681,353521.3076923077
1682,274934.04615384614
1683,178199.9223300971
1684,178199.9223300971
1685,186980.6695652174
1686,178199.9223300971
1687,178199.9223300971
1688,178199.9223300971
1689,178199.9223300971
1690,178199.9223300971
1691,178199.9223300971
1692,274934.04615384614
1693,178199.9223300971
1694,186980.6695652174
1695,178199.9223300971
1696,217715.38461538462
1697,178199.9223300971
1698,332287.0
1699,347086.1666666667
1700,217715.38461538462
1701,274934.04615384614
1702,274934.04615384614
1703,274934.04615384614
1704,274934.04615384614
1705,253207.42857142858
1706,464977.0
1707,178199.9223300971
1708,178199.9223300971
1709,353521.3076923077
1710,274934.04615384614
1711,274934.04615384614
1712,253207.42857142858
1713,223254.10714285713
1714,223254.10714285713
1715,178199.9223300971
1716,178199.9223300971
1717,178199.9223300971
1718,141558.76623376625
1719,207036.05
1720,274934.04615384614
1721,178199.9223300971
1722,141558.76623376625
1723,141558.76623376625
1724,178199.9223300971
1725,217715.38461538462
1726,186980.6695652174
1727,159973.02127659574
1728,178199.9223300971
1729,186980.6695652174
1730,186980.6695652174
1731,122399.11046511628
1732,122399.11046511628
1733,122399.11046511628
1734,141558.76623376625
1735,122399.11046511628
1736,122399.11046511628
1737,347086.1666666667
1738,207036.05
1739,269182.39130434784
1740,186980.6695652174
1741,159973.02127659574
1742,186980.6695652174
1743,178199.9223300971
1744,274934.04615384614
1745,223254.10714285713
1746,192862.33333333334
1747,217715.38461538462
1748,186980.6695652174
1749,159973.02127659574
1750,159973.02127659574
1751,217715.38461538462
1752,122399.11046511628
1753,155821.93103448275
1754,217715.38461538462
1755,159973.02127659574
1756,93264.08450704225
1757,122399.11046511628
1758,159973.02127659574
1759,155821.93103448275
1760,159973.02127659574
1761,159973.02127659574
1762,155821.93103448275
1763,186980.6695652174
1764,122399.11046511628
1765,186980.6695652174
1766,186980.6695652174
1767,186980.6695652174
1768,141558.76623376625
1769,178199.9223300971
1770,122399.11046511628
1771,159973.02127659574
1772,124521.23333333334
1773,159973.02127659574
1774,155821.93103448275
1775,141558.76623376625
1776,122399.11046511628
1777,122399.11046511628
1778,141558.76623376625
1779,122399.11046511628
1780,178199.9223300971
1781,159973.02127659574
1782,93264.08450704225
1783,122399.11046511628
1784,93264.08450704225
1785,141558.76623376625
1786,155821.93103448275
1787,178199.9223300971
1788,93264.08450704225
1789,122399.11046511628
1790,93264.08450704225
1791,186980.6695652174
1792,124521.23333333334
1793,141558.76623376625
1794,122399.11046511628
1795,141558.76623376625
1796,122399.11046511628
1797,122399.11046511628
1798,141558.76623376625
1799,122399.11046511628
1800,122399.11046511628
1801,152295.11764705883
1802,186980.6695652174
1803,186980.6695652174
1804,122399.11046511628
1805,141558.76623376625
1806,122399.11046511628
1807,186980.6695652174
1808,122399.11046511628
1809,152295.11764705883
1810,155821.93103448275
1811,124521.23333333334
1812,124521.23333333334
1813,122399.11046511628
1814,93264.08450704225
1815,93264.08450704225
1816,122399.11046511628
1817,155821.93103448275
1818,124521.23333333334
1819,122399.11046511628
1820,93264.08450704225
1821,124521.23333333334
1822,186980.6695652174
1823,93264.08450704225
1824,124521.23333333334
1825,152295.11764705883
1826,122399.11046511628
1827,122399.11046511628
1828,124521.23333333334
1829,141558.76623376625
1830,186980.6695652174
1831,207036.05
1832,124521.23333333334
1833,124521.23333333334
1834,152295.11764705883
1835,207036.05
1836,124521.23333333334
1837,93264.08450704225
1838,124521.23333333334
1839,93264.08450704225
1840,159973.02127659574
1841,141558.76623376625
1842,122399.11046511628
1843,141558.76623376625
1844,122399.11046511628
1845,124521.23333333334
1846,141558.76623376625
1847,124521.23333333334
1848,93264.08450704225
1849,155821.93103448275
1850,141558.76623376625
1851,124521.23333333334
1852,141558.76623376625
1853,141558.76623376625
1854,178199.9223300971
1855,122399.11046511628
1856,207036.05
1857,155821.93103448275
1858,155821.93103448275
1859,155821.93103448275
1860,159973.02127659574
1861,155821.93103448275
1862,260704.16666666666
1863,260704.16666666666
1864,260704.16666666666
1865,353521.3076923077
1866,353521.3076923077
1867,274934.04615384614
1868,253207.42857142858
1869,178199.9223300971
1870,274934.04615384614
1871,274934.04615384614
1872,186980.6695652174
1873,207036.05
1874,122399.11046511628
1875,178199.9223300971
1876,186980.6695652174
1877,178199.9223300971
1878,223254.10714285713
1879,122399.11046511628
1880,122399.11046511628
1881,223254.10714285713
1882,274934.04615384614
1883,207036.05
1884,207036.05
1885,253207.42857142858
1886,253207.42857142858
1887,178199.9223300971
1888,274934.04615384614
1889,186980.6695652174
1890,141558.76623376625
1891,122399.11046511628
1892,93264.08450704225
1893,159973.02127659574
1894,124521.23333333334
1895,124521.23333333334
1896,122399.11046511628
1897,122399.11046511628
1898,122399.11046511628
1899,122399.11046511628
1900,178199.9223300971
1901,155821.93103448275
1902,159973.02127659574
1903,217715.38461538462
1904,141558.76623376625
1905,186980.6695652174
1906,152295.11764705883
1907,186980.6695652174
1908,122399.11046511628
1909,122399.11046511628
1910,122399.11046511628
1911,186980.6695652174
1912,351985.0
1913,155821.93103448275
1914,93264.08450704225
1915,253207.42857142858
1916,93264.08450704225
1917,274934.04615384614
1918,122399.11046511628
1919,122399.11046511628
1920,155821.93103448275
1921,353521.3076923077
1922,353521.3076923077
1923,186980.6695652174
1924,223254.10714285713
1925,207036.05
1926,353521.3076923077
1927,141558.76623376625
1928,155821.93103448275
1929,122399.11046511628
1930,122399.11046511628
1931,122399.11046511628
1932,122399.11046511628
1933,155821.93103448275
1934,186980.6695652174
1935,186980.6695652174
1936,186980.6695652174
1937,186980.6695652174
1938,155821.93103448275
1939,253207.42857142858
1940,253207.42857142858
1941,186980.6695652174
1942,186980.6695652174
1943,253207.42857142858
1944,274934.04615384614
1945,353521.3076923077
1946,186980.6695652174
1947,353521.3076923077
1948,186980.6695652174
1949,223254.10714285713
1950,178199.9223300971
1951,269182.39130434784
1952,295500.0
1953,159973.02127659574
1954,217715.38461538462
1955,122399.11046511628
1956,269182.39130434784
1957,186980.6695652174
1958,274934.04615384614
1959,155821.93103448275
1960,93264.08450704225
1961,122399.11046511628
1962,122399.11046511628
1963,122399.11046511628
1964,122399.11046511628
1965,186980.6695652174
1966,178199.9223300971
1967,274934.04615384614
1968,347086.1666666667
1969,353521.3076923077
1970,353521.3076923077
1971,603966.5
1972,353521.3076923077
1973,274934.04615384614
1974,274934.04615384614
1975,464977.0
1976,274934.04615384614
1977,402467.5
1978,402467.5
1979,353521.3076923077
1980,178199.9223300971
1981,353521.3076923077
1982,253207.42857142858
1983,253207.42857142858
1984,178199.9223300971
1985,178199.9223300971
1986,178199.9223300971
1987,178199.9223300971
1988,186980.6695652174
1989,178199.9223300971
1990,207036.05
1991,178199.9223300971
1992,207036.05
1993,178199.9223300971
1994,260704.16666666666
1995,178199.9223300971
1996,192862.33333333334
1997,353521.3076923077
1998,347086.1666666667
1999,217715.38461538462
2000,274934.04615384614
2001,217715.38461538462
2002,223254.10714285713
2003,274934.04615384614
2004,274934.04615384614
2005,253207.42857142858
2006,274934.04615384614
2007,274934.04615384614
2008,178199.9223300971
2009,186980.6695652174
2010,178199.9223300971
2011,141558.76623376625
2012,178199.9223300971
2013,186980.6695652174
2014,186980.6695652174
2015,178199.9223300971
2016,186980.6695652174
2017,207036.05
2018,122399.11046511628
2019,122399.11046511628
2020,122399.11046511628
2021,122399.11046511628
2022,186980.6695652174
2023,155821.93103448275
2024,186980.6695652174
2025,603966.5
2026,178199.9223300971
2027,122399.11046511628
2028,178199.9223300971
2029,186980.6695652174
2030,353521.3076923077
2031,353521.3076923077
2032,353521.3076923077
2033,353521.3076923077
2034,178199.9223300971
2035,207036.05
2036,192862.33333333334
2037,192862.33333333334
2038,353521.3076923077
2039,192862.33333333334
2040,603966.5
2041,253207.42857142858
2042,207036.05
2043,186980.6695652174
2044,186980.6695652174
2045,295500.0
2046,155821.93103448275
2047,155821.93103448275
2048,122399.11046511628
2049,155821.93103448275
2050,178199.9223300971
2051,122399.11046511628
2052,141558.76623376625
2053,141558.76623376625
2054,93264.08450704225
2055,155821.93103448275
2056,122399.11046511628
2057,141558.76623376625
2058,186980.6695652174
2059,141558.76623376625
2060,152295.11764705883
2061,186980.6695652174
2062,141558.76623376625
2063,122399.11046511628
2064,141558.76623376625
2065,122399.11046511628
2066,186980.6695652174
2067,152295.11764705883
2068,155821.93103448275
2069,93264.08450704225
2070,122399.11046511628
2071,93264.08450704225
2072,155821.93103448275
2073,122399.11046511628
2074,178199.9223300971
2075,141558.76623376625
2076,122399.11046511628
2077,159973.02127659574
2078,141558.76623376625
2079,122399.11046511628
2080,122399.11046511628
2081,122399.11046511628
2082,124521.23333333334
2083,155821.93103448275
2084,122399.11046511628
2085,141558.76623376625
2086,122399.11046511628
2087,122399.11046511628
2088,122399.11046511628
2089,122399.11046511628
2090,152295.11764705883
2091,152295.11764705883
2092,155821.93103448275
2093,124521.23333333334
2094,178199.9223300971
2095,186980.6695652174
2096,122399.11046511628
2097,122399.11046511628
2098,155821.93103448275
2099,93264.08450704225
2100,152295.11764705883
2101,155821.93103448275
2102,178199.9223300971
2103,122399.11046511628
2104,155821.93103448275
2105,152295.11764705883
2106,93264.08450704225
2107,269182.39130434784
2108,122399.11046511628
2109,93264.08450704225
2110,141558.76623376625
2111,178199.9223300971
2112,124521.23333333334
2113,122399.11046511628
2114,122399.11046511628
2115,152295.11764705883
2116,122399.11046511628
2117,152295.11764705883
2118,122399.11046511628
2119,122399.11046511628
2120,122399.11046511628
2121,141558.76623376625
2122,93264.08450704225
2123,122399.11046511628
2124,207036.05
2125,155821.93103448275
2126,186980.6695652174
2127,152295.11764705883
2128,124521.23333333334
2129,122399.11046511628
2130,124521.23333333334
2131,186980.6695652174
2132,122399.11046511628
2133,141558.76623376625
2134,122399.11046511628
2135,122399.11046511628
2136,93264.08450704225
2137,141558.76623376625
2138,122399.11046511628
2139,141558.76623376625
2140,122399.11046511628
2141,122399.11046511628
2142,141558.76623376625
2143,141558.76623376625
2144,141558.76623376625
2145,122399.11046511628
2146,122399.11046511628
2147,155821.93103448275
2148,122399.11046511628
2149,122399.11046511628
2150,295500.0
2151,178199.9223300971
2152,152295.11764705883
2153,124521.23333333334
2154,122399.11046511628
2155,122399.11046511628
2156,186980.6695652174
2157,223254.10714285713
2158,217715.38461538462
2159,217715.38461538462
2160,178199.9223300971
2161,274934.04615384614
2162,464977.0
2163,353521.3076923077
2164,274934.04615384614
2165,186980.6695652174
2166,122399.11046511628
2167,178199.9223300971
2168,186980.6695652174
2169,178199.9223300971
2170,207036.05
2171,122399.11046511628
2172,141558.76623376625
2173,155821.93103448275
2174,269182.39130434784
2175,353521.3076923077
2176,274934.04615384614
2177,260704.16666666666
2178,192862.33333333334
2179,122399.11046511628
2180,186980.6695652174
2181,178199.9223300971
2182,223254.10714285713
2183,178199.9223300971
2184,141558.76623376625
2185,122399.11046511628
2186,141558.76623376625
2187,141558.76623376625
2188,186980.6695652174
2189,155821.93103448275
2190,93264.08450704225
2191,93264.08450704225
2192,93264.08450704225
2193,122399.11046511628
2194,122399.11046511628
2195,93264.08450704225
2196,93264.08450704225
2197,93264.08450704225
2198,178199.9223300971
2199,186980.6695652174
2200,122399.11046511628
2201,122399.11046511628
2202,192862.33333333334
2203,186980.6695652174
2204,152295.11764705883
2205,122399.11046511628
2206,141558.76623376625
2207,274934.04615384614
2208,260704.16666666666
2209,155821.93103448275
2210,122399.11046511628
2211,122399.11046511628
2212,122399.11046511628
2213,122399.11046511628
2214,152295.11764705883
2215,122399.11046511628
2216,124521.23333333334
2217,93264.08450704225
2218,93264.08450704225
2219,93264.08450704225
2220,93264.08450704225
2221,253207.42857142858
2222,223254.10714285713
2223,269182.39130434784
2224,207036.05
2225,155821.93103448275
2226,155821.93103448275
2227,178199.9223300971
2228,274934.04615384614
2229,274934.04615384614
2230,155821.93103448275
2231,178199.9223300971
2232,186980.6695652174
2233,159973.02127659574
2234,253207.42857142858
2235,186980.6695652174
2236,253207.42857142858
2237,347086.1666666667
2238,178199.9223300971
2239,141558.76623376625
2240,141558.76623376625
2241,159973.02127659574
2242,141558.76623376625
2243,152295.11764705883
2244,93264.08450704225
2245,93264.08450704225
2246,141558.76623376625
2247,122399.11046511628
2248,122399.11046511628
2249,122399.11046511628
2250,122399.11046511628
2251,124521.23333333334
2252,186980.6695652174
2253,186980.6695652174
2254,186980.6695652174
2255,186980.6695652174
2256,178199.9223300971
2257,186980.6695652174
2258,178199.9223300971
2259,186980.6695652174
2260,141558.76623376625
2261,192862.33333333334
2262,253207.42857142858
2263,274934.04615384614
2264,464977.0
2265,155821.93103448275
2266,353521.3076923077
2267,347086.1666666667
2268,353521.3076923077
2269,159973.02127659574
2270,178199.9223300971
2271,295500.0
2272,207036.05
2273,141558.76623376625
2274,159973.02127659574
2275,159973.02127659574
2276,178199.9223300971
2277,186980.6695652174
2278,155821.93103448275
2279,122399.11046511628
2280,93264.08450704225
2281,159973.02127659574
2282,159973.02127659574
2283,122399.11046511628
2284,122399.11046511628
2285,178199.9223300971
2286,122399.11046511628
2287,353521.3076923077
2288,274934.04615384614
2289,347086.1666666667
2290,353521.3076923077
2291,274934.04615384614
2292,353521.3076923077
2293,464977.0
2294,353521.3076923077
2295,464977.0
2296,274934.04615384614
2297,274934.04615384614
2298,353521.3076923077
2299,402467.5
2300,274934.04615384614
2301,274934.04615384614
2302,223254.10714285713
2303,253207.42857142858
2304,274934.04615384614
2305,159973.02127659574
2306,159973.02127659574
2307,159973.02127659574
2308,274934.04615384614
2309,353521.3076923077
2310,253207.42857142858
2311,178199.9223300971
2312,186980.6695652174
2313,186980.6695652174
2314,178199.9223300971
2315,186980.6695652174
2316,186980.6695652174
2317,159973.02127659574
2318,186980.6695652174
2319,178199.9223300971
2320,178199.9223300971
2321,274934.04615384614
2322,178199.9223300971
2323,178199.9223300971
2324,178199.9223300971
2325,223254.10714285713
2326,178199.9223300971
2327,207036.05
2328,207036.05
2329,186980.6695652174
2330,186980.6695652174
2331,274934.04615384614
2332,603966.5
2333,332287.0
2334,217715.38461538462
2335,192862.33333333334
2336,274934.04615384614
2337,178199.9223300971
2338,274934.04615384614
2339,253207.42857142858
2340,353521.3076923077
2341,223254.10714285713
2342,253207.42857142858
2343,223254.10714285713
2344,207036.05
2345,274934.04615384614
2346,274934.04615384614
2347,178199.9223300971
2348,274934.04615384614
2349,155821.93103448275
2350,274934.04615384614
2351,274934.04615384614
2352,274934.04615384614
2353,186980.6695652174
2354,141558.76623376625
2355,178199.9223300971
2356,141558.76623376625
2357,178199.9223300971
2358,186980.6695652174
2359,122399.11046511628
2360,122399.11046511628
2361,141558.76623376625
2362,269182.39130434784
2363,141558.76623376625
2364,141558.76623376625
2365,253207.42857142858
2366,192862.33333333334
2367,253207.42857142858
2368,178199.9223300971
2369,253207.42857142858
2370,186980.6695652174
2371,186980.6695652174
2372,178199.9223300971
2373,192862.33333333334
2374,274934.04615384614
2375,253207.42857142858
2376,269182.39130434784
2377,347086.1666666667
2378,122399.11046511628
2379,186980.6695652174
2380,122399.11046511628
2381,159973.02127659574
2382,178199.9223300971
2383,223254.10714285713
2384,217715.38461538462
2385,141558.76623376625
2386,141558.76623376625
2387,122399.11046511628
2388,93264.08450704225
2389,122399.11046511628
2390,122399.11046511628
2391,122399.11046511628
2392,122399.11046511628
2393,178199.9223300971
2394,141558.76623376625
2395,186980.6695652174
2396,159973.02127659574
2397,186980.6695652174
2398,122399.11046511628
2399,93264.08450704225
2400,93264.08450704225
2401,122399.11046511628
2402,141558.76623376625
2403,155821.93103448275
2404,122399.11046511628
2405,159973.02127659574
2406,122399.11046511628
2407,141558.76623376625
2408,141558.76623376625
2409,141558.76623376625
2410,186980.6695652174
2411,122399.11046511628
2412,152295.11764705883
2413,159973.02127659574
2414,122399.11046511628
2415,155821.93103448275
2416,122399.11046511628
2417,141558.76623376625
2418,122399.11046511628
2419,124521.23333333334
2420,122399.11046511628
2421,124521.23333333334
2422,122399.11046511628
2423,152295.11764705883
2424,152295.11764705883
2425,155821.93103448275
2426,141558.76623376625
2427,152295.11764705883
2428,178199.9223300971
2429,122399.11046511628
2430,122399.11046511628
2431,122399.11046511628
2432,141558.76623376625
2433,141558.76623376625
2434,159973.02127659574
2435,159973.02127659574
2436,122399.11046511628
2437,122399.11046511628
2438,122399.11046511628
2439,122399.11046511628
2440,122399.11046511628
2441,141558.76623376625
2442,122399.11046511628
2443,122399.11046511628
2444,122399.11046511628
2445,93264.08450704225
2446,155821.93103448275
2447,274934.04615384614
2448,124521.23333333334
2449,122399.11046511628
2450,186980.6695652174
2451,122399.11046511628
2452,217715.38461538462
2453,93264.08450704225
2454,152295.11764705883
2455,122399.11046511628
2456,124521.23333333334
2457,122399.11046511628
2458,122399.11046511628
2459,122399.11046511628
2460,186980.6695652174
2461,122399.11046511628
2462,152295.11764705883
2463,122399.11046511628
2464,152295.11764705883
2465,122399.11046511628
2466,122399.11046511628
2467,178199.9223300971
2468,122399.11046511628
2469,122399.11046511628
2470,186980.6695652174
2471,207036.05
2472,186980.6695652174
2473,93264.08450704225
2474,124521.23333333334
2475,217715.38461538462
2476,122399.11046511628
2477,122399.11046511628
2478,155821.93103448275
2479,93264.08450704225
2480,122399.11046511628
2481,141558.76623376625
2482,122399.11046511628
2483,122399.11046511628
2484,122399.11046511628
2485,122399.11046511628
2486,159973.02127659574
2487,155821.93103448275
2488,178199.9223300971
2489,122399.11046511628
2490,141558.76623376625
2491,93264.08450704225
2492,186980.6695652174
2493,122399.11046511628
2494,155821.93103448275
2495,93264.08450704225
2496,186980.6695652174
2497,124521.23333333334
2498,122399.11046511628
2499,93264.08450704225
2500,141558.76623376625
2501,159973.02127659574
2502,152295.11764705883
2503,93264.08450704225
2504,186980.6695652174
2505,207036.05
2506,274934.04615384614
2507,347086.1666666667
2508,274934.04615384614
2509,223254.10714285713
2510,274934.04615384614
2511,178199.9223300971
2512,207036.05
2513,207036.05
2514,192862.33333333334
2515,141558.76623376625
2516,122399.11046511628
2517,122399.11046511628
2518,141558.76623376625
2519,207036.05
2520,207036.05
2521,178199.9223300971
2522,207036.05
2523,122399.11046511628
2524,141558.76623376625
2525,122399.11046511628
2526,141558.76623376625
2527,122399.11046511628
2528,122399.11046511628
2529,122399.11046511628
2530,93264.08450704225
2531,223254.10714285713
2532,207036.05
2533,207036.05
2534,253207.42857142858
2535,253207.42857142858
2536,207036.05
2537,253207.42857142858
2538,178199.9223300971
2539,178199.9223300971
2540,159973.02127659574
2541,178199.9223300971
2542,155821.93103448275
2543,122399.11046511628
2544,141558.76623376625
2545,122399.11046511628
2546,141558.76623376625
2547,122399.11046511628
2548,155821.93103448275
2549,155821.93103448275
2550,160000.0
2551,122399.11046511628
2552,122399.11046511628
2553,93264.08450704225
2554,141558.76623376625
2555,122399.11046511628
2556,93264.08450704225
2557,93264.08450704225
2558,124521.23333333334
2559,124521.23333333334
2560,122399.11046511628
2561,178199.9223300971
2562,124521.23333333334
2563,152295.11764705883
2564,178199.9223300971
2565,122399.11046511628
2566,152295.11764705883
2567,122399.11046511628
2568,186980.6695652174
2569,186980.6695652174
2570,122399.11046511628
2571,155821.93103448275
2572,192862.33333333334
2573,295500.0
2574,332287.0
2575,122399.11046511628
2576,152295.11764705883
2577,155821.93103448275
2578,122399.11046511628
2579,93264.08450704225
2580,152295.11764705883
2581,141558.76623376625
2582,122399.11046511628
2583,253207.42857142858
2584,122399.11046511628
2585,155821.93103448275
2586,178199.9223300971
2587,178199.9223300971
2588,178199.9223300971
2589,122399.11046511628
2590,223254.10714285713
2591,186980.6695652174
2592,223254.10714285713
2593,253207.42857142858
2594,178199.9223300971
2595,253207.42857142858
2596,347086.1666666667
2597,186980.6695652174
2598,260704.16666666666
2599,353521.3076923077
2600,155821.93103448275
2601,122399.11046511628
2602,93264.08450704225
2603,93264.08450704225
2604,93264.08450704225
2605,93264.08450704225
2606,122399.11046511628
2607,159973.02127659574
2608,155821.93103448275
2609,155821.93103448275
2610,122399.11046511628
2611,124521.23333333334
2612,141558.76623376625
2613,122399.11046511628
2614,122399.11046511628
2615,159973.02127659574
2616,141558.76623376625
2617,155821.93103448275
2618,186980.6695652174
2619,295500.0
2620,186980.6695652174
2621,186980.6695652174
2622,186980.6695652174
2623,192862.33333333334
2624,351985.0
2625,402467.5
2626,141558.76623376625
2627,192862.33333333334
2628,603966.5
2629,603966.5
2630,353521.3076923077
2631,353521.3076923077
2632,603966.5
2633,353521.3076923077
2634,353521.3076923077
2635,122399.11046511628
2636,207036.05
2637,178199.9223300971
2638,260704.16666666666
2639,186980.6695652174
2640,141558.76623376625
2641,93264.08450704225
2642,186980.6695652174
2643,122399.11046511628
2644,122399.11046511628
2645,122399.11046511628
2646,122399.11046511628
2647,122399.11046511628
2648,141558.76623376625
2649,152295.11764705883
2650,178199.9223300971
2651,186980.6695652174
2652,353521.3076923077
2653,274934.04615384614
2654,223254.10714285713
2655,353521.3076923077
2656,353521.3076923077
2657,353521.3076923077
2658,274934.04615384614
2659,274934.04615384614
2660,274934.04615384614
2661,353521.3076923077
2662,353521.3076923077
2663,274934.04615384614
2664,353521.3076923077
2665,353521.3076923077
2666,353521.3076923077
2667,186980.6695652174
2668,178199.9223300971
2669,159973.02127659574
2670,274934.04615384614
2671,178199.9223300971
2672,178199.9223300971
2673,178199.9223300971
2674,178199.9223300971
2675,178199.9223300971
2676,178199.9223300971
2677,186980.6695652174
2678,260704.16666666666
2679,274934.04615384614
2680,274934.04615384614
2681,603966.5
2682,332287.0
2683,603966.5
2684,274934.04615384614
2685,332287.0
2686,274934.04615384614
2687,274934.04615384614
2688,253207.42857142858
2689,274934.04615384614
2690,353521.3076923077
2691,186980.6695652174
2692,141558.76623376625
2693,178199.9223300971
2694,141558.76623376625
2695,178199.9223300971
2696,178199.9223300971
2697,186980.6695652174
2698,186980.6695652174
2699,186980.6695652174
2700,159973.02127659574
2701,122399.11046511628
2702,122399.11046511628
2703,186980.6695652174
2704,122399.11046511628
2705,122399.11046511628
2706,122399.11046511628
2707,122399.11046511628
2708,141558.76623376625
2709,122399.11046511628
2710,122399.11046511628
2711,269182.39130434784
2712,332287.0
2713,178199.9223300971
2714,178199.9223300971
2715,186980.6695652174
2716,178199.9223300971
2717,178199.9223300971
2718,253207.42857142858
2719,141558.76623376625
2720,178199.9223300971
2721,141558.76623376625
2722,155821.93103448275
2723,122399.11046511628
2724,122399.11046511628
2725,141558.76623376625
2726,141558.76623376625
2727,152295.11764705883
2728,186980.6695652174
2729,155821.93103448275
2730,159973.02127659574
2731,122399.11046511628
2732,122399.11046511628
2733,155821.93103448275
2734,124521.23333333334
2735,159973.02127659574
2736,152295.11764705883
2737,122399.11046511628
2738,155821.93103448275
2739,159973.02127659574
2740,141558.76623376625
2741,159973.02127659574
2742,159973.02127659574
2743,159973.02127659574
2744,141558.76623376625
2745,141558.76623376625
2746,141558.76623376625
2747,186980.6695652174
2748,122399.11046511628
2749,122399.11046511628
2750,141558.76623376625
